"","subj_id","list_id","item_id","A","Y"
"698",18,2,18,"A2",397.36416484832
"699",18,2,19,"A2",402.404990831079
"700",18,2,20,"A2",395.999588419153
"701",18,2,21,"A2",399.98754680113
"702",18,2,22,"A2",404.003435319395
"703",18,2,23,"A2",395.910458313883
"704",18,2,24,"A2",397.852356196391
"705",18,2,25,"A2",402.487381848397
"706",18,2,26,"A2",400.576815194598
"707",18,2,27,"A2",393.588987786955
"708",18,2,28,"A2",387.866491528474
"709",18,2,29,"A2",401.217556819786
"710",18,2,30,"A2",387.242835899156
"711",18,2,31,"A2",405.155534338599
"712",18,2,32,"A2",397.117038650118
"713",18,2,33,"A2",396.563222994781
"714",18,2,34,"A2",393.835280387003
"715",18,2,35,"A2",402.075781742872
"716",18,2,36,"A2",402.478450046281
"717",18,2,37,"A2",402.299551613634
"718",18,2,38,"A2",393.626613325552
"719",18,2,39,"A2",400.758966415805
"720",18,2,40,"A2",406.65718017738
"721",19,2,1,"A2",403.480431941774
"722",19,2,2,"A2",384.880482910006
"723",19,2,3,"A2",383.629735169655
"724",19,2,4,"A2",412.023405751379
"725",19,2,5,"A2",395.094594881092
"726",19,2,6,"A2",406.250792895694
"727",19,2,7,"A2",406.328885267614
"728",19,2,8,"A2",401.65996070824
"729",19,2,9,"A2",387.779902761001
"730",19,2,10,"A2",399.500618405015
"731",19,2,11,"A2",400.748975073929
"732",19,2,12,"A2",402.512656814329
"733",19,2,13,"A2",402.446645990811
"734",19,2,14,"A2",405.813525863553
"735",19,2,15,"A2",404.858793852972
"736",19,2,16,"A2",407.775363566717
"737",19,2,17,"A2",391.266161119432
"738",19,2,18,"A2",396.877167085135
"739",19,2,19,"A2",394.182899853587
"740",19,2,20,"A2",398.210964763463
"741",19,2,21,"A2",396.225690819025
"742",19,2,22,"A2",401.477157108998
"743",19,2,23,"A2",410.680575528748
"744",19,2,24,"A2",403.005870666759
"745",19,2,25,"A2",401.962518054036
"746",19,2,26,"A2",399.50833318008
"747",19,2,27,"A2",400.435861895891
"748",19,2,28,"A2",395.425969762702
"749",19,2,29,"A2",410.924695473976
"750",19,2,30,"A2",406.170770319882
"751",19,2,31,"A2",410.696784854851
"752",19,2,32,"A2",394.932425090044
"753",19,2,33,"A2",398.22813506871
"754",19,2,34,"A2",398.799324175162
"755",19,2,35,"A2",408.338391707172
"756",19,2,36,"A2",410.922762266472
"757",19,2,37,"A2",403.453578353101
"758",19,2,38,"A2",399.07231974202
"759",19,2,39,"A2",407.244631739742
"760",19,2,40,"A2",399.284992558331
"761",20,1,1,"A1",292.027907241084
"762",20,1,2,"A1",301.947352349935
"763",20,1,3,"A1",287.586274784684
"764",20,1,4,"A1",273.758043340583
"765",20,1,5,"A1",288.364291213123
"766",20,1,6,"A1",292.56329413312
"767",20,1,7,"A1",300.722945807143
"768",20,1,8,"A1",300.848327597267
"769",20,1,9,"A1",295.89239872543
"770",20,1,10,"A1",298.880249415813
"771",20,1,11,"A1",307.207318151903
"772",20,1,12,"A1",278.238961556028
"773",20,1,13,"A1",286.783807645217
"774",20,1,14,"A1",293.695427401888
"775",20,1,15,"A1",285.377962886056
"776",20,1,16,"A1",296.561487936103
"777",20,1,17,"A1",282.825946971803
"778",20,1,18,"A1",308.566845292282
"779",20,1,19,"A1",303.472372363584
"780",20,1,20,"A1",290.950256937212
"781",20,1,21,"A1",301.35465055856
"782",20,1,22,"A1",285.906437825712
"783",20,1,23,"A1",295.039396877815
"784",20,1,24,"A1",273.737926336785
"785",20,1,25,"A1",299.96592884907
"786",20,1,26,"A1",296.592601703661
"787",20,1,27,"A1",289.197448882052
"788",20,1,28,"A1",271.719057851296
"789",20,1,29,"A1",291.201898222553
"790",20,1,30,"A1",288.395600793315
"791",20,1,31,"A1",303.83963251765
"792",20,1,32,"A1",285.109696420125
"793",20,1,33,"A1",297.420294304305
"794",20,1,34,"A1",279.018677875777
"795",20,1,35,"A1",292.262506835662
"796",20,1,36,"A1",303.961718889964
"797",20,1,37,"A1",299.451869288409
"798",20,1,38,"A1",285.588358073504
"799",20,1,39,"A1",284.148474218689
"800",20,1,40,"A1",297.516786005203
"801",21,2,1,"A2",388.660535395141
"802",21,2,2,"A2",392.235257459183
"803",21,2,3,"A2",399.605205117319
"804",21,2,4,"A2",387.367081014108
"805",21,2,5,"A2",388.047129627248
"806",21,2,6,"A2",400.34532910378
"807",21,2,7,"A2",398.987089065632
"808",21,2,8,"A2",392.296087215812
"809",21,2,9,"A2",393.111945568408
"810",21,2,10,"A2",388.687799130527
"811",21,2,11,"A2",401.719434949944
"812",21,2,12,"A2",398.791296638108
"813",21,2,13,"A2",384.828847262568
"814",21,2,14,"A2",394.917710411369
"815",21,2,15,"A2",395.296436439372
"816",21,2,16,"A2",399.188446814415
"817",21,2,17,"A2",388.412228581756
"818",21,2,18,"A2",395.541751383389
"819",21,2,19,"A2",392.132069205948
"820",21,2,20,"A2",401.611415551453
"821",21,2,21,"A2",384.286346605036
"822",21,2,22,"A2",396.377130018861
"823",21,2,23,"A2",393.604748585697
"824",21,2,24,"A2",395.73432253782
"825",21,2,25,"A2",408.919096863418
"826",21,2,26,"A2",397.174416699776
"827",21,2,27,"A2",393.228878102864
"828",21,2,28,"A2",395.197803237515
"829",21,2,29,"A2",395.031601246297
"830",21,2,30,"A2",391.565709391805
"831",21,2,31,"A2",396.253856130762
"832",21,2,32,"A2",385.68493739802
"833",21,2,33,"A2",402.477474400624
"834",21,2,34,"A2",383.566135473321
"835",21,2,35,"A2",395.275462445025
"836",21,2,36,"A2",398.158994958734
"837",21,2,37,"A2",390.441124242672
"838",21,2,38,"A2",393.888668258361
"839",21,2,39,"A2",388.276587039159
"840",21,2,40,"A2",402.564846877273
"841",22,1,1,"A1",293.180217905027
"842",22,1,2,"A1",308.352749036387
"843",22,1,3,"A1",308.750284899577
"844",22,1,4,"A1",293.454296410857
"845",22,1,5,"A1",296.296119076436
"846",22,1,6,"A1",310.712535596375
"847",22,1,7,"A1",312.086319231202
"848",22,1,8,"A1",307.625948240341
"849",22,1,9,"A1",297.881619040774
"850",22,1,10,"A1",313.684450442429
"851",22,1,11,"A1",310.163810332217
"852",22,1,12,"A1",296.501958455312
"853",22,1,13,"A1",293.601447747718
"854",22,1,14,"A1",310.342584768475
"855",22,1,15,"A1",295.040461811263
"856",22,1,16,"A1",315.301053728152
"857",22,1,17,"A1",295.309211387862
"858",22,1,18,"A1",316.149812706966
"859",22,1,19,"A1",321.487798398639
"860",22,1,20,"A1",299.538347660906
"861",22,1,21,"A1",309.438020098112
"862",22,1,22,"A1",290.845833163248
"863",22,1,23,"A1",302.64509653542
"864",22,1,24,"A1",295.208590122503
"865",22,1,25,"A1",304.398175623159
"866",22,1,26,"A1",307.027132778326
"867",22,1,27,"A1",277.919640587167
"868",22,1,28,"A1",275.462429291879
"869",22,1,29,"A1",298.928547382944
"870",22,1,30,"A1",307.054232969891
"871",22,1,31,"A1",299.871867907979
"872",22,1,32,"A1",300.941735031516
"873",22,1,33,"A1",299.708172717965
"874",22,1,34,"A1",283.696867502958
"875",22,1,35,"A1",302.98097169006
"876",22,1,36,"A1",317.40223375725
"877",22,1,37,"A1",309.037825479532
"878",22,1,38,"A1",298.520716040942
"879",22,1,39,"A1",300.421528414678
"880",22,1,40,"A1",313.389085858942
"881",23,2,1,"A2",395.86303066361
"882",23,2,2,"A2",394.473854887969
"883",23,2,3,"A2",398.56667330301
"884",23,2,4,"A2",394.87313866911
"885",23,2,5,"A2",401.3620984098
"886",23,2,6,"A2",399.84088361804
"887",23,2,7,"A2",402.772609390901
"888",23,2,8,"A2",406.677768785017
"889",23,2,9,"A2",405.801536164973
"890",23,2,10,"A2",405.635006363014
"891",23,2,11,"A2",400.11637755385
"892",23,2,12,"A2",394.753884931512
"893",23,2,13,"A2",395.056244332215
"894",23,2,14,"A2",398.659068905652
"895",23,2,15,"A2",409.153871852495
"896",23,2,16,"A2",409.021858404561
"897",23,2,17,"A2",389.089017763118
"898",23,2,18,"A2",402.198891262724
"899",23,2,19,"A2",416.634707615492
"900",23,2,20,"A2",405.677260902429
"901",23,2,21,"A2",396.832753705093
"902",23,2,22,"A2",392.936623193171
"903",23,2,23,"A2",412.421435591421
"904",23,2,24,"A2",395.059681610843
"905",23,2,25,"A2",403.040250789895
"906",23,2,26,"A2",405.596512962391
"907",23,2,27,"A2",389.156218092479
"908",23,2,28,"A2",392.376814097154
"909",23,2,29,"A2",406.806794015766
"910",23,2,30,"A2",398.4189299349
"911",23,2,31,"A2",405.234265921817
"912",23,2,32,"A2",403.423967205591
"913",23,2,33,"A2",400.414252560123
"914",23,2,34,"A2",396.283022166042
"915",23,2,35,"A2",405.433355772654
"916",23,2,36,"A2",403.765814979064
"917",23,2,37,"A2",408.456801457766
"918",23,2,38,"A2",393.377102516446
"919",23,2,39,"A2",403.124090067847
"920",23,2,40,"A2",408.281766507131
"921",24,2,1,"A2",390.085487792137
"922",24,2,2,"A2",404.617574216928
"923",24,2,3,"A2",397.278726709904
"924",24,2,4,"A2",388.377950189645
"925",24,2,5,"A2",400.415961468898
"926",24,2,6,"A2",392.986933082333
"927",24,2,7,"A2",397.309697127316
"928",24,2,8,"A2",400.906892435194
"929",24,2,9,"A2",398.847527661322
"930",24,2,10,"A2",396.60212928653
"931",24,2,11,"A2",398.28071175503
"932",24,2,12,"A2",391.632457648723
"933",24,2,13,"A2",399.215953343478
"934",24,2,14,"A2",401.988039465826
"935",24,2,15,"A2",401.437360333908
"936",24,2,16,"A2",393.007652345389
"937",24,2,17,"A2",391.003389742539
"938",24,2,18,"A2",395.723527753449
"939",24,2,19,"A2",398.835795380297
"940",24,2,20,"A2",392.231557074739
"941",24,2,21,"A2",397.910499679398
"942",24,2,22,"A2",386.942738678606
"943",24,2,23,"A2",403.857131992132
"944",24,2,24,"A2",391.608182888154
"945",24,2,25,"A2",392.273712282438
"946",24,2,26,"A2",396.345262962224
"947",24,2,27,"A2",389.889829410574
"948",24,2,28,"A2",387.664659032794
"949",24,2,29,"A2",398.227249276442
"950",24,2,30,"A2",390.110869661114
"951",24,2,31,"A2",399.339726041872
"952",24,2,32,"A2",389.16747482626
"953",24,2,33,"A2",392.617595386408
"954",24,2,34,"A2",396.308277960062
"955",24,2,35,"A2",402.127725355325
"956",24,2,36,"A2",393.79737201203
"957",24,2,37,"A2",401.270714929938
"958",24,2,38,"A2",398.941033757304
"959",24,2,39,"A2",392.168553413923
"960",24,2,40,"A2",409.204691214622
"961",25,1,1,"A1",304.038989034244
"962",25,1,2,"A1",304.262686349573
"963",25,1,3,"A1",283.044411750954
"964",25,1,4,"A1",287.35091157573
"965",25,1,5,"A1",296.662792617646
"966",25,1,6,"A1",308.613616160866
"967",25,1,7,"A1",300.165209525363
"968",25,1,8,"A1",315.6805467859
"969",25,1,9,"A1",298.731807042795
"970",25,1,10,"A1",304.766546272638
"971",25,1,11,"A1",303.684769244387
"972",25,1,12,"A1",290.124184061985
"973",25,1,13,"A1",291.898904832684
"974",25,1,14,"A1",300.036265430222
"975",25,1,15,"A1",298.239532498812
"976",25,1,16,"A1",299.913661155644
"977",25,1,17,"A1",288.233826792112
"978",25,1,18,"A1",310.986503419323
"979",25,1,19,"A1",311.743826212194
"980",25,1,20,"A1",299.98125083559
"981",25,1,21,"A1",283.48170358098
"982",25,1,22,"A1",304.838910432222
"983",25,1,23,"A1",297.931236451161
"984",25,1,24,"A1",293.18655344274
"985",25,1,25,"A1",311.051287951905
"986",25,1,26,"A1",303.543591565914
"987",25,1,27,"A1",283.525870511995
"988",25,1,28,"A1",274.967511449876
"989",25,1,29,"A1",300.766833397854
"990",25,1,30,"A1",292.251068747994
"991",25,1,31,"A1",303.50105164791
"992",25,1,32,"A1",290.2580636033
"993",25,1,33,"A1",295.715533506109
"994",25,1,34,"A1",277.929453109231
"995",25,1,35,"A1",294.518047297985
"996",25,1,36,"A1",307.498153069219
"997",25,1,37,"A1",303.857512247576
"998",25,1,38,"A1",294.208346082024
"999",25,1,39,"A1",301.749348545292
"1000",25,1,40,"A1",312.716013082132
"1001",26,1,1,"A1",288.367335759335
"1002",26,1,2,"A1",303.797454381806
"1003",26,1,3,"A1",290.548507261819
"1004",26,1,4,"A1",280.678705242614
"1005",26,1,5,"A1",283.892819593631
"1006",26,1,6,"A1",294.954335497012
"1007",26,1,7,"A1",300.319052351774
"1008",26,1,8,"A1",296.005705748415
"1009",26,1,9,"A1",290.446798009658
"1010",26,1,10,"A1",297.75710340301
"1011",26,1,11,"A1",287.546949309059
"1012",26,1,12,"A1",274.983420097759
"1013",26,1,13,"A1",283.638498532834
"1014",26,1,14,"A1",281.152720725722
"1015",26,1,15,"A1",290.53095820582
"1016",26,1,16,"A1",298.866149281924
"1017",26,1,17,"A1",269.159875896534
"1018",26,1,18,"A1",304.716425534684
"1019",26,1,19,"A1",308.093166810399
"1020",26,1,20,"A1",284.091109905228
"1021",26,1,21,"A1",296.799992898932
"1022",26,1,22,"A1",292.119284039955
"1023",26,1,23,"A1",305.874999912582
"1024",26,1,24,"A1",287.881441294003
"1025",26,1,25,"A1",308.503531693774
"1026",26,1,26,"A1",289.218569020718
"1027",26,1,27,"A1",278.082193603988
"1028",26,1,28,"A1",272.621806490717
"1029",26,1,29,"A1",280.391396115788
"1030",26,1,30,"A1",282.985869264467
"1031",26,1,31,"A1",293.0979834497
"1032",26,1,32,"A1",283.227734576748
"1033",26,1,33,"A1",285.231707296443
"1034",26,1,34,"A1",271.54715180391
"1035",26,1,35,"A1",294.482470266347
"1036",26,1,36,"A1",305.525324312475
"1037",26,1,37,"A1",295.004614587935
"1038",26,1,38,"A1",285.134349386839
"1039",26,1,39,"A1",292.884076495914
"1040",26,1,40,"A1",295.205063142343
"1041",27,2,1,"A2",396.844169545006
"1042",27,2,2,"A2",405.607136771038
"1043",27,2,3,"A2",396.079689270602
"1044",27,2,4,"A2",396.984531497795
"1045",27,2,5,"A2",400.398810275645
"1046",27,2,6,"A2",406.681969495777
"1047",27,2,7,"A2",410.095663705683
"1048",27,2,8,"A2",407.122509127827
"1049",27,2,9,"A2",409.763035696327
"1050",27,2,10,"A2",403.067892855701
"1051",27,2,11,"A2",406.372959516331
"1052",27,2,12,"A2",409.19095236951
"1053",27,2,13,"A2",401.402850844331
"1054",27,2,14,"A2",401.365183556664
"1055",27,2,15,"A2",397.614850917694
"1056",27,2,16,"A2",418.841788631905
"1057",27,2,17,"A2",394.521201109711
"1058",27,2,18,"A2",400.825377901177
"1059",27,2,19,"A2",413.116351216416
"1060",27,2,20,"A2",404.963327215054
"1061",27,2,21,"A2",405.509358588853
"1062",27,2,22,"A2",404.28573893693
"1063",27,2,23,"A2",408.588187635282
"1064",27,2,24,"A2",412.474557200885
"1065",27,2,25,"A2",412.117272486357
"1066",27,2,26,"A2",409.25886862439
"1067",27,2,27,"A2",401.455011345133
"1068",27,2,28,"A2",387.391966840725
"1069",27,2,29,"A2",412.858455818235
"1070",27,2,30,"A2",398.414915725857
"1071",27,2,31,"A2",403.688788293641
"1072",27,2,32,"A2",403.715204757967
"1073",27,2,33,"A2",408.047572577838
"1074",27,2,34,"A2",401.966786788226
"1075",27,2,35,"A2",398.6983995954
"1076",27,2,36,"A2",408.794302637469
"1077",27,2,37,"A2",410.101533802312
"1078",27,2,38,"A2",403.208259143098
"1079",27,2,39,"A2",398.207644260141
"1080",27,2,40,"A2",403.484695767728
"1081",28,2,1,"A2",409.38876413258
"1082",28,2,2,"A2",410.133862863831
"1083",28,2,3,"A2",401.090430819245
"1084",28,2,4,"A2",406.342101531738
"1085",28,2,5,"A2",417.177386425065
"1086",28,2,6,"A2",410.775291409048
"1087",28,2,7,"A2",403.502838600988
"1088",28,2,8,"A2",421.941549955915
"1089",28,2,9,"A2",406.991698760218
"1090",28,2,10,"A2",414.270722569086
"1091",28,2,11,"A2",412.496212824043
"1092",28,2,12,"A2",401.080997745496
"1093",28,2,13,"A2",402.679136181981
"1094",28,2,14,"A2",408.849338029543
"1095",28,2,15,"A2",416.312004447324
"1096",28,2,16,"A2",415.718772481216
"1097",28,2,17,"A2",394.15099309102
"1098",28,2,18,"A2",409.401137438568
"1099",28,2,19,"A2",416.645963875733
"1100",28,2,20,"A2",408.489630889626
"1101",28,2,21,"A2",411.36934143743
"1102",28,2,22,"A2",394.617309790382
"1103",28,2,23,"A2",407.449422919567
"1104",28,2,24,"A2",404.054305239464
"1105",28,2,25,"A2",413.868904104166
"1106",28,2,26,"A2",412.742066327784
"1107",28,2,27,"A2",408.664109772014
"1108",28,2,28,"A2",401.379891230164
"1109",28,2,29,"A2",400.485486702735
"1110",28,2,30,"A2",397.896683210074
"1111",28,2,31,"A2",414.986635391741
"1112",28,2,32,"A2",399.3731716408
"1113",28,2,33,"A2",420.869452782818
"1114",28,2,34,"A2",405.759019189164
"1115",28,2,35,"A2",406.535912424848
"1116",28,2,36,"A2",415.82286002441
"1117",28,2,37,"A2",418.810575892412
"1118",28,2,38,"A2",408.475108991347
"1119",28,2,39,"A2",407.420314255539
"1120",28,2,40,"A2",402.603459526088
"1121",29,1,1,"A1",283.228655522904
"1122",29,1,2,"A1",291.441357452874
"1123",29,1,3,"A1",281.473260974173
"1124",29,1,4,"A1",281.748919631752
"1125",29,1,5,"A1",288.12040410634
"1126",29,1,6,"A1",295.269608766685
"1127",29,1,7,"A1",293.715844103913
"1128",29,1,8,"A1",303.328895819839
"1129",29,1,9,"A1",283.897725339198
"1130",29,1,10,"A1",294.493547168046
"1131",29,1,11,"A1",300.060847207508
"1132",29,1,12,"A1",284.096433125773
"1133",29,1,13,"A1",285.589697237491
"1134",29,1,14,"A1",290.194964739688
"1135",29,1,15,"A1",295.007396998131
"1136",29,1,16,"A1",297.8386576181
"1137",29,1,17,"A1",277.648141957517
"1138",29,1,18,"A1",303.472047977313
"1139",29,1,19,"A1",301.653590372299
"1140",29,1,20,"A1",288.153777621767
"1141",29,1,21,"A1",283.132890926572
"1142",29,1,22,"A1",275.90555235324
"1143",29,1,23,"A1",300.654881078855
"1144",29,1,24,"A1",277.395451215735
"1145",29,1,25,"A1",301.944037227623
"1146",29,1,26,"A1",296.821963368321
"1147",29,1,27,"A1",286.938634792852
"1148",29,1,28,"A1",271.706814344057
"1149",29,1,29,"A1",289.642231071567
"1150",29,1,30,"A1",286.203779066034
"1151",29,1,31,"A1",314.40527971565
"1152",29,1,32,"A1",289.586178186378
"1153",29,1,33,"A1",293.412530067042
"1154",29,1,34,"A1",289.338605654145
"1155",29,1,35,"A1",289.851847791941
"1156",29,1,36,"A1",307.894039740176
"1157",29,1,37,"A1",307.6425345441
"1158",29,1,38,"A1",280.120609661035
"1159",29,1,39,"A1",295.252083106211
"1160",29,1,40,"A1",296.078513958915
"1161",30,2,1,"A2",391.466638669027
"1162",30,2,2,"A2",407.904600847471
"1163",30,2,3,"A2",394.866882254123
"1164",30,2,4,"A2",385.145000122183
"1165",30,2,5,"A2",396.10447675399
"1166",30,2,6,"A2",403.253685669086
"1167",30,2,7,"A2",407.984567762775
"1168",30,2,8,"A2",396.963819383554
"1169",30,2,9,"A2",389.311412344716
"1170",30,2,10,"A2",390.670913073272
"1171",30,2,11,"A2",396.033218759337
"1172",30,2,12,"A2",396.087286741148
"1173",30,2,13,"A2",391.308848678329
"1174",30,2,14,"A2",389.960916609778
"1175",30,2,15,"A2",397.421664032911
"1176",30,2,16,"A2",394.129212290369
"1177",30,2,17,"A2",386.011118392571
"1178",30,2,18,"A2",393.407335312552
"1179",30,2,19,"A2",401.716098551413
"1180",30,2,20,"A2",393.183774013987
"1181",30,2,21,"A2",389.630373987199
"1182",30,2,22,"A2",393.862892275055
"1183",30,2,23,"A2",402.411323475759
"1184",30,2,24,"A2",390.696329914038
"1185",30,2,25,"A2",394.293776591845
"1186",30,2,26,"A2",397.549835821786
"1187",30,2,27,"A2",393.82962791107
"1188",30,2,28,"A2",382.856798428552
"1189",30,2,29,"A2",400.345446333428
"1190",30,2,30,"A2",398.53887567744
"1191",30,2,31,"A2",398.275754294033
"1192",30,2,32,"A2",390.676045328323
"1193",30,2,33,"A2",397.780270889722
"1194",30,2,34,"A2",384.727903109508
"1195",30,2,35,"A2",392.74128270162
"1196",30,2,36,"A2",396.328732353997
"1197",30,2,37,"A2",394.278130611708
"1198",30,2,38,"A2",396.232736819519
"1199",30,2,39,"A2",389.863968019856
"1200",30,2,40,"A2",397.118914716726
"1201",31,1,1,"A1",286.809171468232
"1202",31,1,2,"A1",300.359854263452
"1203",31,1,3,"A1",291.692674496278
"1204",31,1,4,"A1",293.180837911764
"1205",31,1,5,"A1",290.199379317506
"1206",31,1,6,"A1",297.521273829177
"1207",31,1,7,"A1",301.6003811435
"1208",31,1,8,"A1",306.181307653675
"1209",31,1,9,"A1",285.295445692102
"1210",31,1,10,"A1",304.011446999263
"1211",31,1,11,"A1",290.94343043776
"1212",31,1,12,"A1",284.313317282126
"1213",31,1,13,"A1",269.915336815647
"1214",31,1,14,"A1",290.371770638366
"1215",31,1,15,"A1",296.50351192507
"1216",31,1,16,"A1",297.601751543393
"1217",31,1,17,"A1",273.043667579936
"1218",31,1,18,"A1",314.295154205293
"1219",31,1,19,"A1",303.029933327775
"1220",31,1,20,"A1",285.195431877098
"1221",31,1,21,"A1",281.295805610043
"1222",31,1,22,"A1",286.129865357971
"1223",31,1,23,"A1",299.027357247872
"1224",31,1,24,"A1",283.928202666152
"1225",31,1,25,"A1",301.519912621935
"1226",31,1,26,"A1",300.739197997822
"1227",31,1,27,"A1",280.130299027844
"1228",31,1,28,"A1",286.548365681219
"1229",31,1,29,"A1",293.025067819862
"1230",31,1,30,"A1",290.300205489884
"1231",31,1,31,"A1",307.755551065439
"1232",31,1,32,"A1",284.991248186171
"1233",31,1,33,"A1",294.79927095301
"1234",31,1,34,"A1",284.785355590685
"1235",31,1,35,"A1",289.101372901387
"1236",31,1,36,"A1",306.333091512318
"1237",31,1,37,"A1",305.305758201572
"1238",31,1,38,"A1",290.724796778266
"1239",31,1,39,"A1",289.541335589781
"1240",31,1,40,"A1",306.981929201003
"1241",32,1,1,"A1",293.903114516456
"1242",32,1,2,"A1",288.19209826918
"1243",32,1,3,"A1",284.853594886744
"1244",32,1,4,"A1",280.989749892669
"1245",32,1,5,"A1",287.01398942727
"1246",32,1,6,"A1",296.667783046065
"1247",32,1,7,"A1",299.061944261403
"1248",32,1,8,"A1",301.679226510848
"1249",32,1,9,"A1",283.457462018504
"1250",32,1,10,"A1",295.40660394634
"1251",32,1,11,"A1",298.622032038195
"1252",32,1,12,"A1",289.738689254041
"1253",32,1,13,"A1",280.038006111964
"1254",32,1,14,"A1",290.341412952375
"1255",32,1,15,"A1",287.484571007204
"1256",32,1,16,"A1",307.424182751957
"1257",32,1,17,"A1",281.40174363588
"1258",32,1,18,"A1",293.21003438827
"1259",32,1,19,"A1",300.33546038381
"1260",32,1,20,"A1",291.276608200324
"1261",32,1,21,"A1",295.351569309616
"1262",32,1,22,"A1",295.585819357847
"1263",32,1,23,"A1",312.667272807088
"1264",32,1,24,"A1",291.745700515864
"1265",32,1,25,"A1",302.978019039397
"1266",32,1,26,"A1",286.731018740922
"1267",32,1,27,"A1",280.581676742
"1268",32,1,28,"A1",272.460988869842
"1269",32,1,29,"A1",282.943098223155
"1270",32,1,30,"A1",289.170558924637
"1271",32,1,31,"A1",301.055045254075
"1272",32,1,32,"A1",283.389316955122
"1273",32,1,33,"A1",287.081185000513
"1274",32,1,34,"A1",277.810041325018
"1275",32,1,35,"A1",283.223257040843
"1276",32,1,36,"A1",307.245104041316
"1277",32,1,37,"A1",297.526338068162
"1278",32,1,38,"A1",290.841486705119
"1279",32,1,39,"A1",287.338346882549
"1280",32,1,40,"A1",307.102268424995
"1281",33,2,1,"A2",392.566625774152
"1282",33,2,2,"A2",400.797123857947
"1283",33,2,3,"A2",397.611309867009
"1284",33,2,4,"A2",396.165889098154
"1285",33,2,5,"A2",399.080184542633
"1286",33,2,6,"A2",411.162306504786
"1287",33,2,7,"A2",400.990483816632
"1288",33,2,8,"A2",409.496789730393
"1289",33,2,9,"A2",400.96241912928
"1290",33,2,10,"A2",399.606045138605
"1291",33,2,11,"A2",388.935616473368
"1292",33,2,12,"A2",394.401630363439
"1293",33,2,13,"A2",391.452147969194
"1294",33,2,14,"A2",400.672318317933
"1295",33,2,15,"A2",401.096099106426
"1296",33,2,16,"A2",406.495420620084
"1297",33,2,17,"A2",391.063531775976
"1298",33,2,18,"A2",398.478731562816
"1299",33,2,19,"A2",410.368107903948
"1300",33,2,20,"A2",399.837384369572
"1301",33,2,21,"A2",389.592001681329
"1302",33,2,22,"A2",405.909001729029
"1303",33,2,23,"A2",407.909902833687
"1304",33,2,24,"A2",399.672957192312
"1305",33,2,25,"A2",400.94708499929
"1306",33,2,26,"A2",401.919127939787
"1307",33,2,27,"A2",389.724410439669
"1308",33,2,28,"A2",389.750942579921
"1309",33,2,29,"A2",402.77957949383
"1310",33,2,30,"A2",398.566084571721
"1311",33,2,31,"A2",411.412360720152
"1312",33,2,32,"A2",405.137965645698
"1313",33,2,33,"A2",397.057413144706
"1314",33,2,34,"A2",403.521272991664
"1315",33,2,35,"A2",406.546303643677
"1316",33,2,36,"A2",408.802849598059
"1317",33,2,37,"A2",406.083398819752
"1318",33,2,38,"A2",386.238674506589
"1319",33,2,39,"A2",401.430639571822
"1320",33,2,40,"A2",399.207371563187
"1321",34,2,1,"A2",396.779233104318
"1322",34,2,2,"A2",405.453640053496
"1323",34,2,3,"A2",400.614291818584
"1324",34,2,4,"A2",401.933442582287
"1325",34,2,5,"A2",397.091410688887
"1326",34,2,6,"A2",402.199673369753
"1327",34,2,7,"A2",405.29276262555
"1328",34,2,8,"A2",414.704003972274
"1329",34,2,9,"A2",408.309973574813
"1330",34,2,10,"A2",408.872247966292
"1331",34,2,11,"A2",404.65763176177
"1332",34,2,12,"A2",410.862184266054
"1333",34,2,13,"A2",398.061472653057
"1334",34,2,14,"A2",390.725533146067
"1335",34,2,15,"A2",399.724475694547
"1336",34,2,16,"A2",407.247949537291
"1337",34,2,17,"A2",401.591097634867
"1338",34,2,18,"A2",404.382891043343
"1339",34,2,19,"A2",393.823042987635
"1340",34,2,20,"A2",397.251136624439
"1341",34,2,21,"A2",398.520566364728
"1342",34,2,22,"A2",395.222217268089
"1343",34,2,23,"A2",393.879281441783
"1344",34,2,24,"A2",390.396416023426
"1345",34,2,25,"A2",408.922722270227
"1346",34,2,26,"A2",400.361422497624
"1347",34,2,27,"A2",392.892990463479
"1348",34,2,28,"A2",395.766275060442
"1349",34,2,29,"A2",401.573668770295
"1350",34,2,30,"A2",403.171489426437
"1351",34,2,31,"A2",403.923420636839
"1352",34,2,32,"A2",401.274733951459
"1353",34,2,33,"A2",397.249024465623
"1354",34,2,34,"A2",412.54683407477
"1355",34,2,35,"A2",400.465359026012
"1356",34,2,36,"A2",411.857657914682
"1357",34,2,37,"A2",404.674011075336
"1358",34,2,38,"A2",399.164356238668
"1359",34,2,39,"A2",401.201222842398
"1360",34,2,40,"A2",410.988348854957
"1361",35,2,1,"A2",405.423921591454
"1362",35,2,2,"A2",404.558679281633
"1363",35,2,3,"A2",401.467668544295
"1364",35,2,4,"A2",402.074936440305
"1365",35,2,5,"A2",397.677057990325
"1366",35,2,6,"A2",403.47553780633
"1367",35,2,7,"A2",398.970935456648
"1368",35,2,8,"A2",412.020945604862
"1369",35,2,9,"A2",407.579757375906
"1370",35,2,10,"A2",412.991095472452
"1371",35,2,11,"A2",409.980683606658
"1372",35,2,12,"A2",402.649270717424
"1373",35,2,13,"A2",403.860530672988
"1374",35,2,14,"A2",404.644599751798
"1375",35,2,15,"A2",416.646988830216
"1376",35,2,16,"A2",405.215329459814
"1377",35,2,17,"A2",402.447993888527
